id,postcode,suburb,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"6576","3175","BANGHOLME","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-38.0453436","145.1702424","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6577","3175","DANDENONG","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-37.9847811","145.2139907","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6578","3175","DANDENONG EAST","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-37.9847811","145.2139907","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6579","3175","DANDENONG NORTH","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-37.9592436","145.206837","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6580","3175","DANDENONG SOUTH","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-38.0146698","145.2153096","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6581","3175","DUNEARN","VIC","145.208504","-38.016114","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21204","Dandenong","212","Melbourne - South East","R1","-37.9675973","145.202499","21204156616","Bangholme","212041566","Keysborough - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","15.1385822296143","V1","PHN203","South Eastern Melbourne","Casey","21610","Isaacs","Outer Metropolitan","25905","Narre Warren South (South-Eastern Metropolitan)"
"6582","3176","SCORESBY BC","VIC","145.23","-37.8992","","","","","","","","R1","-37.8992","145.23","","","","","","","","","1","1","","","1","1","","72.972900390625","V1","","","Knox","23670","Macnamara","","",""
"6583","3177","DOVETON","VIC","145.237462","-37.990985","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21202","Casey - North","212","Melbourne - South East","R1","-37.9876769","145.2394075","21202129526","Eumemmerring","212021295","Doveton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","","V1","PHN203","South Eastern Melbourne","Casey","21610","Bruce","Outer Metropolitan","25805","Narre Warren North (South-Eastern Metropolitan)"
"6584","3177","EUMEMMERRING","VIC","145.237462","-37.990985","DANDENONG DC","Delivery Area","Updated 6-Feb-2020","21202","Casey - North","212","Melbourne - South East","R1","-37.999","145.247","21202129526","Eumemmerring","212021295","Doveton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Bruce","","V1","PHN203","South Eastern Melbourne","Casey","21610","Bruce","Outer Metropolitan","25805","Narre Warren North (South-Eastern Metropolitan)"
"6585","3178","ROWVILLE","VIC","145.241589","-37.924431","FERNTREE GULLY DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21101","Knox","211","Melbourne - Outer East","R1","-37.9210442","145.2424941","21101125828","Rowville","211011258","Rowville - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Aston","","V1","PHN202","Eastern Melbourne","Knox","23670","Aston","Outer Metropolitan","27405","Rowville (South-Eastern Metropolitan)"
"6586","3179","SCORESBY","VIC","145.222634","-37.897137","FERNTREE GULLY DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21101","Knox","211","Melbourne - Outer East","R1","-37.9042587","145.220397","21101125434","Scoresby","211011254","Knoxfield - Scoresby","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Aston","59.1296539306641","V1","PHN202","Eastern Melbourne","Knox","23670","Aston","Outer Metropolitan","27405","Rowville (South-Eastern Metropolitan)"
"6587","3180","KNOXFIELD","VIC","145.246731","-37.893263","FERNTREE GULLY DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21101","Knox","211","Melbourne - Outer East","R1","-37.8887649","145.250782","21101125701","Rowville","211011257","Rowville - North","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Aston","69.6659469604492","V1","PHN202","Eastern Melbourne","Knox","23670","Aston","Outer Metropolitan","27405","Rowville (South-Eastern Metropolitan)"
"6588","3181","PRAHRAN","VIC","144.995504","-37.854683","RICHMOND DC","Delivery Area","Updated 6-Feb-2020","20606","Stonnington - West","206","Melbourne - Inner","R1","-37.852","144.998","20606113645","Prahran","206061136","Prahran - Windsor","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Higgins","22.3074016571045","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6589","3181","PRAHRAN EAST","VIC","144.995504","-37.854683","RICHMOND DC","Delivery Area","Updated 6-Feb-2020","20606","Stonnington - West","206","Melbourne - Inner","R1","-37.852","144.998","20606113645","Prahran","206061136","Prahran - Windsor","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Higgins","22.3074016571045","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6590","3181","WINDSOR","VIC","144.995504","-37.854683","RICHMOND DC","Delivery Area","Updated 6-Feb-2020","20606","Stonnington - West","206","Melbourne - Inner","R1","-37.854","144.988","20606113645","Prahran","206061136","Prahran - Windsor","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Higgins","22.3074016571045","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6591","3182","ST KILDA","VIC","144.979478","-37.865322","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.864","144.982","20605151435","St Kilda West","206051514","St Kilda - West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","7.36518239974976","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6592","3182","ST KILDA SOUTH","VIC","144.979478","-37.865322","Melbourne Metro","","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8679","144.978","20605151435","St Kilda West","206051514","St Kilda - West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","7.36518239974976","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6593","3182","ST KILDA WEST","VIC","144.979478","-37.865322","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8604","144.9732","20605151435","St Kilda West","206051514","St Kilda - West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","7.36518239974976","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6594","3183","BALACLAVA","VIC","144.999026","-37.869072","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.873","144.993","20802117754","St Kilda East","208021177","Caulfield - North","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","14.3207473754883","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6595","3183","ST KILDA EAST","VIC","144.999026","-37.869072","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.8626196","145.0007064","20802117754","St Kilda East","208021177","Caulfield - North","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","14.3207473754883","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6596","3184","BRIGHTON ROAD","VIC","144.984034","-37.881414","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8765417","144.9923384","20605151413","St Kilda (Vic.)","206051514","St Kilda - West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6597","3184","ELWOOD","VIC","144.984034","-37.881414","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.878722","144.9859676","20605151413","St Kilda (Vic.)","206051514","St Kilda - West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6598","3185","ELSTERNWICK","VIC","145.002571","-37.891841","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.8849536","145.0059691","20802117930","Elsternwick","208021179","Elsternwick","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","8.04000091552734","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","21806","Caulfield (Southern Metropolitan)"
"6599","3185","GARDENVALE","VIC","145.002571","-37.891841","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.899","145.007","20802117930","Elsternwick","208021179","Elsternwick","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","8.04000091552734","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","21806","Caulfield (Southern Metropolitan)"
"6600","3185","RIPPONLEA","VIC","145.002571","-37.891841","ST KILDA DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.8784934","144.9956077","20802117930","Elsternwick","208021179","Elsternwick","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","8.04000091552734","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","21806","Caulfield (Southern Metropolitan)"
"6601","3186","BRIGHTON","VIC","144.996329","-37.915066","BRIGHTON DC","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9044002","144.9997396","20801117231","Hampton (Vic.)","208011172","Hampton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6602","3186","BRIGHTON NORTH","VIC","144.996329","-37.915066","BRIGHTON DC","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.903623","145.004905","20801117231","Hampton (Vic.)","208011172","Hampton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6603","3186","DENDY","VIC","144.996329","-37.915066","BRIGHTON DC","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9196902","144.9950292","20801117231","Hampton (Vic.)","208011172","Hampton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6604","3186","WERE STREET PO","VIC","144.996329","-37.915066","Melbourne Metro","","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9255","145","20801117231","Hampton (Vic.)","208011172","Hampton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6605","3187","BRIGHTON EAST","VIC","145.013593","-37.925371","BRIGHTON DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.9179439","145.0190242","20802117449","Brighton East","208021174","Bentleigh - McKinnon","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.9849586486816","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6606","3187","NORTH ROAD","VIC","145.013593","-37.925371","BRIGHTON DC","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.9013216","145.019596","20802117449","Brighton East","208021174","Bentleigh - McKinnon","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.9849586486816","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Goldstein","Inner Metropolitan","21206","Brighton (Southern Metropolitan)"
"6607","3188","HAMPTON","VIC","145.007238","-37.938889","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.937","145.009","20801117312","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6608","3188","HAMPTON EAST","VIC","145.007238","-37.938889","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.939","145.031","20801117312","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6609","3188","HAMPTON NORTH","VIC","145.007238","-37.938889","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9394031","145.0135139","20801117312","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6610","3189","MOORABBIN","VIC","145.047802","-37.942021","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9403568","145.0576067","20803119125","Moorabbin","208031191","Moorabbin - Heatherton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","34.8671455383301","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6611","3189","MOORABBIN EAST","VIC","145.047802","-37.942021","Melbourne Metro","","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9404","145.058","20803119125","Moorabbin","208031191","Moorabbin - Heatherton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","34.8671455383301","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6612","3189","WISHART","VIC","145.047802","-37.942021","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9350908","145.0495054","20803119125","Moorabbin","208031191","Moorabbin - Heatherton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","34.8671455383301","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6613","3190","HIGHETT","VIC","145.038147","-37.951394","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9487497","145.0410692","20803118864","Highett","208031188","Highett (East) - Cheltenham","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","38.4934616088867","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6614","3191","SANDRINGHAM","VIC","145.013472","-37.956585","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9533967","145.0135139","20801117343","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6615","3192","CHELTENHAM","VIC","145.0623","-37.965655","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.964155","145.0658766","20803118865","Cheltenham (Vic.)","208031188","Highett (East) - Cheltenham","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6616","3192","CHELTENHAM EAST","VIC","145.0623","-37.965655","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.964155","145.0658766","20803118865","Cheltenham (Vic.)","208031188","Highett (East) - Cheltenham","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6617","3192","CHELTENHAM NORTH","VIC","145.0623","-37.965655","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9532145","145.0629927","20803118865","Cheltenham (Vic.)","208031188","Highett (East) - Cheltenham","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6618","3192","SOUTHLAND CENTRE","VIC","145.0623","-37.965655","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9583789","145.0539188","20803118865","Cheltenham (Vic.)","208031188","Highett (East) - Cheltenham","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Bayside","20910","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6619","3193","BEAUMARIS","VIC","145.031561","-37.978698","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.983","145.0434","20801117341","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.7592372894287","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6620","3193","BLACK ROCK","VIC","145.031561","-37.978698","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.972","145.021","20801117341","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.7592372894287","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6621","3193","BLACK ROCK NORTH","VIC","145.031561","-37.978698","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.966993","145.017093","20801117341","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.7592372894287","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6622","3193","CROMER","VIC","145.031561","-37.978698","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20801","Bayside","208","Melbourne - Inner South","R1","-37.9845182","145.0450888","20801117341","Sandringham (Vic.)","208011173","Sandringham - Black Rock","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","19.7592372894287","V1","PHN203","South Eastern Melbourne","Bayside","20910","Goldstein","Inner Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6623","3194","MENTONE","VIC","145.067356","-37.985059","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9812276","145.0647654","20803119201","Moorabbin Airport","208031192","Moorabbin Airport","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6624","3194","MENTONE EAST","VIC","145.067356","-37.985059","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9812276","145.0647654","20803119201","Moorabbin Airport","208031192","Moorabbin Airport","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6625","3194","MOORABBIN AIRPORT","VIC","145.067356","-37.985059","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9786237","145.1017225","20803119201","Moorabbin Airport","208031192","Moorabbin Airport","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","27506","Sandringham (Southern Metropolitan)"
"6626","3195","ASPENDALE","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.025","145.104","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6627","3195","ASPENDALE GARDENS","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.022778","145.118889","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6628","3195","BRAESIDE","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38","145.125","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6629","3195","MORDIALLOC","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9995418","145.0940302","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6630","3195","MORDIALLOC NORTH","VIC","145.104105","-38.007024","Braeside","","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9944","145.092","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6631","3195","PARKDALE","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.991","145.08","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
